Plate,Well,Concentration,CPD_ID,Class,Nuclei,Eccent,R/N,G/N,CD24,LDA_1,Deselected_Nuclei,Deselected_R/N,Deselected_G/N,Deselected_LDA_1
EMT day3 2-3,K21,2.35E-08,EC_11261479,2,0.069157393,0.551441216,-0.042531206,0.6761724,-0.025869278,-0.018128823,FALSE,Not Fitted,FALSE,FALSE
EMT day3 2-3,K22,7.06E-09,EC_11261479,2,0.103603604,0.820468187,0.075716371,0.689034055,-0.069626158,0.056526688,FALSE,Not Fitted,FALSE,FALSE
EMT day3 2-3,K23,2.12E-09,EC_11261479,2,0.078696343,0.619940164,-0.00810421,0.537349315,-0.085955552,0.017082895,FALSE,Not Fitted,FALSE,FALSE
EMT day3 2-3,K24,6.35E-10,EC_11261479,2,0.02172761,0.656532403,0.080612355,0.672252968,-0.295606773,-0.015544092,FALSE,Not Fitted,FALSE,FALSE
EMT day3 2-1,A15,3.23E-05,EC_11191283,2,-0.319545587,0.693079076,-0.068906756,-0.017685471,-0.390211424,-0.318797383,TRUE,TRUE,Not Fitted,TRUE
EMT day3 2-1,A16,9.68E-06,EC_11191283,2,0.124089717,0.500715863,0.341665933,0.443057052,-0.390720492,0.198715638,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,A17,2.90E-06,EC_11191283,2,-0.033498398,0.631948552,0.027976143,0.38468188,-0.260195429,-0.058045372,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,A18,8.71E-07,EC_11191283,2,-0.10457326,0.498005095,-0.008050664,0.504126496,-0.074457909,-0.148733048,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,A19,2.61E-07,EC_11191283,2,-0.11214681,0.694365766,0.006586412,0.441233943,-0.081531277,-0.14411312,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,A20,7.84E-08,EC_11191283,2,-0.083309059,0.678514789,0.044810801,0.588703717,-0.020893227,-0.117648802,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,A21,2.35E-08,EC_11191283,2,-0.140984562,0.743982378,-0.01115242,0.416552341,-0.022265032,-0.174927607,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,A22,7.06E-09,EC_11191283,2,-0.16079231,0.923402956,0.027494138,0.522066567,-0.047463903,-0.18908644,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,A23,2.12E-09,EC_11191283,2,-0.215846199,0.79254812,0.015339243,0.416574658,-0.149146239,-0.2341087,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,A24,6.35E-10,EC_11191283,2,-0.285173318,1.09154127,0.173300491,0.563511813,0.031138893,-0.25346937,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A15,3.23E-05,EC_11191283,2,-0.382928968,0.321979697,-0.064707632,-0.024782248,-0.437739107,-0.375013365,TRUE,TRUE,Not Fitted,TRUE
EMT day3 2-2,A16,9.68E-06,EC_11191283,2,0.043262204,0.385875555,0.422957931,0.309520349,-0.466971307,0.167531244,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A17,2.90E-06,EC_11191283,2,-0.030400468,0.577446904,0.05993051,0.410073233,-0.288344846,-0.045741836,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A18,8.71E-07,EC_11191283,2,-0.064893306,0.485585849,0.053195222,0.336503014,-0.23880712,-0.07289068,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A19,2.61E-07,EC_11191283,2,-0.171294943,0.758579911,0.01287211,0.433367118,-0.104399575,-0.195567745,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A20,7.84E-08,EC_11191283,2,-0.137386729,0.6692301,0.074887087,0.392679013,-0.109359724,-0.137164226,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A21,2.35E-08,EC_11191283,2,-0.226834259,0.684828287,-0.018442358,0.325415653,-0.089109989,-0.247948324,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A22,7.06E-09,EC_11191283,2,-0.209003215,0.640477577,0.041826793,0.611846176,-0.05892136,-0.236986845,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A23,2.12E-09,EC_11191283,2,-0.249049985,0.771893907,0.08683067,0.620207149,-0.096950053,-0.257953787,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,A24,6.35E-10,EC_11191283,2,-0.320081847,0.860907679,0.103697965,0.458177246,-0.061835813,-0.301361885,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A15,3.23E-05,EC_11191283,2,-0.31372549,0.577203656,-0.0563068,-0.027608128,-0.56696348,-0.307755887,TRUE,TRUE,Not Fitted,TRUE
EMT day3 2-3,A16,9.68E-06,EC_11191283,2,0.162692104,0.569478938,0.296638476,0.608682105,-0.566282241,0.201343617,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A17,2.90E-06,EC_11191283,2,-0.006624271,0.623387754,0.030270722,0.566928175,-0.266529572,-0.050199929,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A18,8.71E-07,EC_11191283,2,-0.044250132,0.605014846,0.02570184,0.435481654,-0.226699983,-0.073776464,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A19,2.61E-07,EC_11191283,2,-0.108373079,0.738122259,-0.027199048,0.693631527,-0.093431384,-0.177899015,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A20,7.84E-08,EC_11191283,2,-0.127715951,0.726150621,0.016675188,0.644132031,-0.101832481,-0.174533785,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A21,2.35E-08,EC_11191283,2,-0.155007949,0.723535545,0.022955849,0.479653295,-0.042684182,-0.181300093,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A22,7.06E-09,EC_11191283,2,-0.144409115,0.877598941,0.048227999,0.716325168,-0.061359783,-0.185211378,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A23,2.12E-09,EC_11191283,2,-0.210916799,0.757476152,0.045404572,0.544229597,-0.053619589,-0.230811169,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,A24,6.35E-10,EC_11191283,2,-0.236354001,0.942802481,0.113926879,0.769819467,0.178914136,-0.250744197,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,C15,3.23E-05,EC_11192049,2,0.215554908,0.078321014,0.580387604,0.172059852,-0.326167976,0.39867109,TRUE,TRUE,TRUE,TRUE
EMT day3 2-1,C16,9.68E-06,EC_11192049,2,0.627730848,0.144502988,1.358872033,1.284945622,-0.227765111,0.960761402,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,C17,2.90E-06,EC_11192049,2,0.312554617,0.397199449,0.580747869,1.084189451,-0.096613089,0.39918527,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,C18,8.71E-07,EC_11192049,2,0.147975532,0.648471735,0.084894117,0.949695216,0.050888056,0.075423515,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,C19,2.61E-07,EC_11192049,2,0.163122633,0.50955542,0.318624838,0.871563318,0.001393239,0.184264363,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,C20,7.84E-08,EC_11192049,2,0.150305855,0.782648129,-0.001651123,0.746577943,-0.009157867,0.065116496,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,C21,2.35E-08,EC_11192049,2,0.080687445,0.956962474,0.020398709,0.800536404,-0.048822311,0.003845635,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,C22,7.06E-09,EC_11192049,2,0.051849694,0.762998802,0.022670478,1.040358097,-0.009203416,-0.045341172,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,C23,2.12E-09,EC_11192049,2,-0.004369356,0.95084091,-0.017915756,0.659358383,0.013835935,-0.075133782,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,C24,6.35E-10,EC_11192049,2,-0.124089717,0.939457535,0.026780058,0.467044225,-0.044613122,-0.150116301,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C15,3.23E-05,EC_11192049,2,0.2709734,-0.035704643,0.53487591,0.139055949,-0.407901169,0.436037707,TRUE,TRUE,TRUE,TRUE
EMT day3 2-2,C16,9.68E-06,EC_11192049,2,0.649225373,0.217534954,1.344851312,1.281665433,-0.283658342,0.975679539,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C17,2.90E-06,EC_11192049,2,0.243203742,0.350208232,0.458897571,0.919966293,-0.073839001,0.305769947,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C18,8.71E-07,EC_11192049,2,0.11487869,0.794778908,-0.029844745,1.033281302,-0.01770457,-0.006100042,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C19,2.61E-07,EC_11192049,2,0.094124525,0.616401774,0.095949684,0.665178258,-0.040573858,0.057663538,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C20,7.84E-08,EC_11192049,2,0.098216896,0.69239881,-0.000312608,0.91665839,-0.030170032,0.000943567,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C21,2.35E-08,EC_11192049,2,-0.06138556,0.854244741,-0.018347859,0.698536004,0.049325186,-0.131724765,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C22,7.06E-09,EC_11192049,2,0.092662964,0.524085393,0.153810161,0.553120757,-0.164827311,0.088857361,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C23,2.12E-09,EC_11192049,2,0.025723473,0.459845809,0.090866811,0.480890023,-0.284938895,0.010664847,FALSE,FALSE,FALSE,FALSE
EMT day3 2-2,C24,6.35E-10,EC_11192049,2,-0.259865536,0.766952594,0.0526905,0.642650777,-0.09381509,-0.282866513,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C15,3.23E-05,EC_11192049,2,0.237943826,0.068971262,0.470252856,0.141025001,-0.487553412,0.381254084,TRUE,TRUE,TRUE,TRUE
EMT day3 2-3,C16,9.68E-06,EC_11192049,2,0.677795443,0.407389184,1.122254059,1.569703662,-0.288921482,0.890819869,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C17,2.90E-06,EC_11192049,2,0.07445681,0.556114528,0.41607977,1.163662289,-0.093276326,0.110298258,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C18,8.71E-07,EC_11192049,2,0.160307366,0.815471379,0.066894927,0.870406243,-0.109094791,0.087829142,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C19,2.61E-07,EC_11192049,2,0.130100689,0.804915544,0.037222514,0.7495417,-0.043947524,0.06069445,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C20,7.84E-08,EC_11192049,2,0.094859565,0.840635372,-0.003481619,0.720344107,-0.059776157,0.015842366,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C21,2.35E-08,EC_11192049,2,0.044515103,0.761644695,0.012240609,0.698788389,-0.021260749,-0.02263088,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C22,7.06E-09,EC_11192049,2,0.047164812,0.806482016,0.002032305,0.685692552,-0.134592947,-0.022716856,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C23,2.12E-09,EC_11192049,2,0.042130366,0.457571106,0.197477724,0.343310661,-0.310296618,0.079031882,FALSE,FALSE,FALSE,FALSE
EMT day3 2-3,C24,6.35E-10,EC_11192049,2,-0.155802862,0.707057639,0.052521104,0.56308023,0.007422452,-0.179149498,FALSE,FALSE,FALSE,FALSE
EMT day3 2-1,I15,3.23E-05,EC_11259640,2,-0.331197204,-0.430603728,-0.068906756,-0.017685471,-0.359870965,-0.32954698,TRUE,TRUE,Not Fitted,TRUE
EMT day3 2-1,I16,9.68E-06,EC_11259640,2,0.800757355,0.130904929,1.175879666,0.34675381,0.04184004,1.143753118,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,I17,2.90E-06,EC_11259640,2,0.297990096,0.500073762,0.487124572,1.283114817,0.236780975,0.331372023,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,I18,8.71E-07,EC_11259640,2,0.178561025,0.748371605,0.082335778,1.186786728,0.050695146,0.079523681,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,I19,2.61E-07,EC_11259640,2,0.150014565,1.062849797,-0.006251947,1.086705376,0.085092074,0.029901817,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,I20,7.84E-08,EC_11259640,2,0.15351005,1.314738972,-0.033194867,1.115683786,0.161524632,0.020239976,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,I21,2.35E-08,EC_11259640,2,0.141275852,1.022903175,0.023250148,0.997283444,0.179604588,0.041586519,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,I22,7.06E-09,EC_11259640,2,0.088843577,0.863710088,0.046556425,0.73601329,0.030940624,0.027436565,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,I23,2.12E-09,EC_11259640,2,0.186717157,0.505758534,0.186786417,1.028210755,-0.053232449,0.141523702,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-1,I24,6.35E-10,EC_11259640,2,-0.112729391,0.787664563,0.001737024,0.571583997,-0.086504069,-0.159195067,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I15,3.23E-05,EC_11259640,2,-0.403098509,-1.715138483,-0.064707632,-0.024782248,-0.463615834,-0.393621464,TRUE,TRUE,Not Fitted,TRUE
EMT day3 2-2,I16,9.68E-06,EC_11259640,2,0.704764689,0.143240732,1.386130408,0.184017116,-0.284625399,1.149560429,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I17,2.90E-06,EC_11259640,2,0.279158141,0.418687448,0.424952955,0.829496919,0.227874601,0.33511048,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I18,8.71E-07,EC_11259640,2,0.135632856,0.627539043,0.124246853,0.639735252,0.114317216,0.10900523,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I19,2.61E-07,EC_11259640,2,0.108447822,0.811772224,0.028355124,0.848950384,0.203969182,0.02769661,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I20,7.84E-08,EC_11259640,2,0.135632856,0.913322863,-0.026104028,0.94100614,0.076570138,0.023458377,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I21,2.35E-08,EC_11259640,2,0.016954107,0.875930713,-0.032164837,0.822290915,0.018591923,-0.076696876,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I22,7.06E-09,EC_11259640,2,0.147909968,0.676257321,0.055484216,0.759640929,0.027154623,0.082954018,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I23,2.12E-09,EC_11259640,2,-0.057000877,0.88491631,-0.001569141,0.775015646,-0.020265675,-0.128889046,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-2,I24,6.35E-10,EC_11259640,2,-0.164864075,0.604997316,0.05197553,0.552913459,-0.10195271,-0.186719605,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I15,3.23E-05,EC_11259640,2,-0.324324324,-0.914881444,-0.0563068,-0.027608128,-0.528608214,-0.317534204,TRUE,TRUE,Not Fitted,TRUE
EMT day3 2-3,I16,9.68E-06,EC_11259640,2,0.750397456,0.198538246,1.126461359,0.435792196,0.027099575,1.07014929,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I17,2.90E-06,EC_11259640,2,0.351616322,0.59681568,0.41023526,1.253505057,0.048805163,0.35504274,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I18,8.71E-07,EC_11259640,2,0.103073662,0.890400876,0.071649017,1.197490395,0.068062867,0.00484601,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I19,2.61E-07,EC_11259640,2,0.135665077,0.926320558,0.019386686,0.926790104,0.03732324,0.041855041,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I20,7.84E-08,EC_11259640,2,0.130630631,0.899018942,0.025188169,0.752978815,0.092358687,0.056356104,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I21,2.35E-08,EC_11259640,2,0.104133545,1.092716808,0.001712031,1.318760506,0.126016456,-0.032125631,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I22,7.06E-09,EC_11259640,2,0.109697933,0.849065889,0.050962947,1.20391097,0.015917601,0.002609719,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I23,2.12E-09,EC_11259640,2,-0.001059883,0.814065947,0.012052674,0.833764174,-0.067046093,-0.077934268,FALSE,FALSE,Not Fitted,FALSE
EMT day3 2-3,I24,6.35E-10,EC_11259640,2,-0.138579756,0.711848215,0.016053765,0.614402706,0.043596737,-0.181884076,FALSE,FALSE,Not Fitted,FALSE
